0,0.00025167841909433744
1,0.0007195074805101141
2,0.00036838325554332284
3,0.0007057700748727387
4,7.426266551082417e-05
5,0.0019371678219619972
6,0.0033389174184362907
7,0.0008550805532376201
8,7.582081860355705e-05
9,0.0051116916914028376
10,0.0010951755432193485
11,0.0002388225826379315
12,0.0018153790785222503
13,0.0026374983697035077
14,0.0022636912580951147
15,0.0002356120780999831
16,0.00013568558575000278
17,0.0013211239184667363
18,0.00019104528577388786
19,0.00021848489878861031
20,6.943383761724021e-05
21,0.0002248855344859313
22,0.00012559522116327519
23,0.0007662134102232472
24,0.00037501190159948476
25,0.00012257572254913954
26,0.003680772206167258
27,0.0009124268273552509
28,0.001030002930717315
29,0.013646631900050766
30,0.0012550927874794033
31,7.088927270029514e-05
32,0.0006341651118134531
33,0.0019732392833128887
34,0.005839725883790369
35,0.0011647531047858004
36,0.0015058559855568874
37,0.0029926098371282207
38,9.179357946175238e-05
39,0.00019970103392230788
40,0.0006491792080102189
41,0.003067525922377687
42,0.010892785656172967
43,6.742226393230467e-05
44,0.0002706561069401442
45,0.0001377246705884968
46,0.00043606286413892917
47,0.0034813856072709007
48,0.004437283563025891
49,0.001674656227127794
50,0.00033443695932458117
51,0.00017765446595707584
52,0.00019766239670548135
53,0.0012192314545114613
54,0.0035538126436978727
55,0.0001424268981054206
56,0.0009413241850918865
57,0.00027649717635520724
58,0.00037431677357613265
59,0.0010494756698247287
60,0.0010272676717160913
61,0.00011549356636691817
62,0.003623401388535636
63,0.00011340117991504965
64,6.0578548609044574e-05
65,0.011455508900293692
66,0.0017366035566591404
67,0.0021169169909721623
68,0.0002490750065237763
69,0.0001014432803047137
70,0.00040675754305057754
71,0.0005750338204367852
72,0.002585652872591032
73,0.0018818465157680565
74,0.00015915611145577257
75,0.00533714287743091
76,0.00041317795937696966
77,0.004132771511314664
78,0.0014589161111234217
79,0.001732786493596466
80,0.0005555136060420587
81,0.0005273437600703027
82,0.0021248457820186584
83,0.00039316334992744794
84,0.0038780445776645245
85,0.0002499866807525231
86,0.00042519458066649324
87,0.00019199030410310162
88,0.00029454845910284493
89,0.00010997458460600529
90,0.00011860151012379035
91,8.549872992505754e-05
92,0.0001570122094928921
93,0.00010101936505045719
94,0.004482251896342902
95,0.004508359218742119
96,7.365081430759911e-05
97,9.212742047780074e-05
98,0.0006968256152366755
99,9.336220708116067e-05
100,0.00011856024590333112
101,8.106558770701181e-05
102,9.46759291237066e-05
103,0.00011155111358488999
104,0.0007488387542759387
105,0.0003804448285873717
106,0.0002023568273239352
107,0.0002021051073757531
108,0.0016753179233584014
109,0.0013518914120584009
110,0.0003140988895036608
111,5.76083282089369e-05
112,0.002973240301340247
113,0.000927756761270496
114,0.005095335003680682
115,0.0008407672108149803
116,0.00010225770480099883
117,0.0003569993285293923
118,0.00020510113997079354
119,0.00038964281730903224
120,0.00012108879178531147
121,0.00010279149298361389
122,0.00018674300542735885
123,0.0003510278720231334
124,0.00017128756457985243
125,0.008074874053221328
126,0.013107628239211196
127,0.0016556359492971655
128,0.00020683874386903154
129,0.00018781253462360928
130,0.0032007969783775414
131,0.00018657448238984398
132,0.00041121741354757093
133,0.0001561754545189991
134,0.005175564098611168
135,0.0045474612671045
136,0.0004517110372095201
137,0.00042825661900472
138,8.536731619151348e-05
139,0.000738780841043916
140,0.0029155292620835337
141,0.0004649286003420917
142,0.00019289289454770496
143,0.0012919390321290763
144,0.00019125440482057867
145,0.0012407627393958385
